Id,BIRTHDATE,DEATHDATE,SSN,DRIVERS,PASSPORT,PREFIX,FIRST,MIDDLE,LAST,SUFFIX,MAIDEN,MARITAL,RACE,ETHNICITY,GENDER,BIRTHPLACE,ADDRESS,CITY,STATE,COUNTY,FIPS,ZIP,LAT,LON,HEALTHCARE_EXPENSES,HEALTHCARE_COVERAGE,INCOME
50e196e1-668a-81de-ff29-3b512c1fc26d,2019-08-04,,999-92-5559,,,,María Soledad68,Victoria535,Tejada731,,,,black,hispanic,F,Buenos Aires  Ciudad de Buenos Aires  AR,321 Rempel Mews Unit 15,Alhambra,California,Los Angeles County,6037,91803,34.05816376803751,-118.12464360331164,500.00,5906.64,28311
a5e09d9f-bc2c-f42d-e860-b7e273ab977d,1994-04-12,,999-86-3448,S99968579,X55638943X,Mr.,Nicolás801,Manuel446,Saavedra625,,,M,white,hispanic,M,Puebla  Puebla  MX,843 Bode Trafficway,Salinas,California,Monterey County,6053,93906,36.64040604200221,-121.58199268036434,4884.44,7146.52,36895
5cd4df53-c53e-47f9-209c-1e812c6848f1,1985-02-12,,999-78-9068,S99973983,X37285354X,Mrs.,Irene779,Sara501,Saavedra625,,Botello137,M,white,hispanic,F,San Juan  Puerto Rico  PR,886 Williamson Skyway,Riverside,California,Riverside County,6065,92879,33.95055116144158,-117.27464758511145,11383.24,0.00,77144
69e6c02f-1644-9907-1f51-c72abca7b096,2018-08-03,,999-37-3140,,,,Hunter736,,Kuvalis369,,,,white,hispanic,M,Los Angeles  California  US,655 Pfeffer Throughway,Waterford,California,Stanislaus County,6099,95386,37.71312452531636,-120.60513361092096,6689.40,0.00,189287
8fe39caf-3f41-d07d-0297-d401967f3982,2005-07-15,,999-12-4435,S99989899,,Mr.,Julian715,Rhett759,Quigley282,,,,white,nonhispanic,M,August  California  US,715 Stroman Meadow Apt 72,Florence-Graham,California,Los Angeles County,,00000,33.98777616037941,-118.20584222191528,2100.00,8935.92,32102
e149303f-f5ad-979c-7156-d8881b371dc8,1989-07-05,,999-68-3272,S99924642,X7271104X,Mrs.,Shakita329,,Eichmann909,,Tillman293,M,asian,nonhispanic,F,Redwood City  California  US,719 Daugherty Hollow Unit 66,Palm Desert,California,Riverside County,6065,92203,33.76532594704749,-116.4056859726142,10963.08,0.00,46901
e0854b5c-8107-e881-91e9-6f044b432427,2014-02-21,,999-90-1542,,,,Rayford811,Kirby843,Wisoky380,,,,white,hispanic,M,Los Angeles  California  US,1079 Anderson Highlands,Fresno,California,Fresno County,6019,93726,36.88199681904776,-119.72719009804555,7820.44,0.00,78682
50bae8e2-5210-5e86-c973-fef55a040a6b,1984-01-14,,999-49-9637,S99960089,X48195900X,Mrs.,Tu721,,Goyette777,,Schroeder447,D,white,nonhispanic,F,San Jose  California  US,847 Murazik Hollow,Placerville,California,El Dorado County,6017,95667,38.72140192488682,-120.80898128934669,4000.00,7256.60,18609
ddb37369-2380-50f7-9b3f-83f481238417,1974-10-10,,999-85-4473,S99996930,X67967538X,Mrs.,Doris153,Consuela482,Kovacek682,,Kuhic920,M,white,nonhispanic,F,Los Angeles  California  US,469 Halvorson Loaf Suite 97,Lynwood,California,Los Angeles County,6037,90002,33.932751157779016,-118.17517398254633,12389.04,0.00,98077
15a093e6-7164-7cce-566a-32b67d508990,1941-08-16,,999-80-6630,S99967387,X89672534X,Mr.,Rod343,Emmitt44,Schoen8,,,D,white,nonhispanic,M,South El Monte  California  US,969 Mitchell Bypass,Alameda,California,Alameda County,6001,94501,37.76186597519051,-122.26483225495907,18286.14,1801.98,189194
74d1e4b9-d7f6-be13-cdc0-cce09768c538,1979-04-16,,999-43-7626,S99995785,X55996011X,Mr.,Cedric746,Ellis535,Bins636,,,M,white,hispanic,M,Anaheim  California  US,774 Mayer Fork,Rose Hills,California,Los Angeles County,,00000,34.043315721084426,-118.0384360193555,12367.52,0.00,148831
66cd7e02-082c-f19c-3116-50ad5f3a7f59,1977-02-08,,999-95-1742,S99934638,X13431570X,Mr.,Alva958,Lee268,Funk324,,,D,white,nonhispanic,M,Arden-Arcade  California  US,692 Quigley Lock,Moraga,California,Contra Costa County,6013,94549,37.900088200158805,-122.16048772537032,11832.88,0.00,49820
f4751e11-bcc4-4d11-ff9e-7ed9e26f373b,2005-01-08,,999-54-8796,S99931963,,Ms.,Sharon747,,Lesch175,,,,white,nonhispanic,F,Los Angeles  California  US,262 Flatley Center,Los Banos,California,Merced County,6047,93635,37.0409821206247,-120.8376392112504,2300.00,8882.68,18354
2d8959eb-0b0f-0a93-7463-fe73e624f088,2015-06-04,,999-51-4300,,,,Olin642,Bradley693,Treutel973,,,,white,nonhispanic,M,Modesto  California  US,568 Hane Spur,Santa Barbara,California,Santa Barbara County,6083,93101,34.441826075871816,-119.7234403974381,900.00,6637.68,31803
f35367b8-e3ce-6d71-2af2-45d82c15ba5e,1972-05-04,,999-93-9144,S99911956,X14893569X,Mr.,Martín25,Alberto639,Casas271,,,S,white,hispanic,M,Caguas  Puerto Rico  PR,833 Wisoky Avenue Unit 28,Westminster,California,Orange County,6059,92647,33.7189292999015,-117.98989014624776,12827.92,0.00,49079
bdcf0091-7cbf-d067-3fae-7f659d68f25b,1965-12-29,,999-15-5426,S99961517,X39795672X,Mrs.,Laticia649,Lasonya941,Dickinson688,,Bergnaum523,W,asian,nonhispanic,F,Chongqing  Chongqing Municipality  CN,531 Schultz Camp,Oakley,California,Contra Costa County,6013,94561,38.0232678141851,-121.71691744718142,14661.88,0.00,104625
b790ce82-0cc1-6e77-3634-016d7be927f2,2006-01-28,,999-16-4692,S99998137,,Mr.,Shelton25,Sam879,Jones311,,,,white,nonhispanic,M,San Jose  California  US,194 Ritchie Throughway,Rowland Heights,California,Los Angeles County,6037,91748,33.9269821685857,-117.85464611232155,11035.92,0.00,125682
2699196c-37fb-95b8-1f61-c0bf95ad2bfb,1998-12-19,,999-30-8816,S99910134,X50106645X,Ms.,Dann525,Joi660,Larkin917,,,,white,nonhispanic,F,Norwalk  California  US,1018 Bruen Loaf,Temecula,California,Riverside County,6065,92596,33.56752542944958,-117.12786456430158,11884.20,0.00,136459
f023be2d-467e-a223-28b9-a64692ed76a0,1975-11-29,,999-56-3041,S99929990,X61740689X,Ms.,Kittie678,,Johnson679,,,S,black,nonhispanic,F,Shasta Lake  California  US,893 Upton Ramp Suite 82,Citrus Heights,California,Sacramento County,6067,95610,38.69887032175683,-121.24530956362726,12389.04,0.00,86689
4c7a2659-659b-dc79-217f-c5924216c045,2002-03-23,,999-23-2863,S99943761,X38494377X,Mr.,Garfield38,Clay913,Funk324,,,,white,nonhispanic,M,Oakley  California  US,260 Becker Terrace,La Verne,California,Los Angeles County,6037,91767,34.12534892848555,-117.72498342519899,11737.44,0.00,108609
d361e56d-fe02-ab12-e988-8f68d754d08b,2015-08-16,,999-26-3773,,,,Digna973,Danae973,Kihn564,,,,white,hispanic,F,Palm Springs  California  US,548 Schuppe Avenue Unit 8,Sunnyvale,California,Santa Clara County,6085,94087,37.386205013985794,-122.03484482913319,900.00,6637.68,30137
0673439c-381b-2087-f122-8aa59c63553a,1970-11-19,,999-75-9475,S99966395,X47770552X,Mrs.,Suzanne628,Leah288,Thiel172,JD,Wilkinson796,W,asian,nonhispanic,F,Milpitas  California  US,957 Kuhn Key,Anaheim,California,Orange County,6059,92801,33.801199202398614,-117.90545500023657,13520.08,0.00,50846
16187588-03db-c910-cabe-6852491079be,1991-01-04,,999-87-5552,S99969385,X89206206X,Mr.,Alberto639,Santiago500,Pichardo350,,,M,white,hispanic,M,La Paz  Baja California  MX,993 Ryan Bridge,Los Angeles,California,Los Angeles County,6037,90813,33.96418455012271,-118.51178908847788,5453.20,6180.52,28983
805f8187-4cbc-e4e4-fca2-3b19ca19143f,1948-02-10,,999-55-3210,S99920193,X64775418X,Mrs.,Charlene806,Dolly486,Harber290,,Schinner682,M,white,hispanic,F,Oxnard  California  US,937 Reinger Common Unit 33,Bellflower,California,Los Angeles County,6037,90706,33.84170245139491,-118.10876876877198,7085.00,11713.86,14157
4a4f5f14-909d-fb72-b664-532a8e12e984,1976-11-01,,999-55-5986,S99927226,X15750068X,Mrs.,Larue605,Louie190,Rippin620,,Johnston597,M,white,hispanic,F,Foster City  California  US,587 Kreiger Extension,Los Angeles,California,Los Angeles County,6037,91340,34.223301626149215,-118.53609514218206,12242.28,0.00,131839
bf52e84b-45dd-d464-5efd-40ecf6c4d3ac,2022-04-09,,999-17-8681,,,,Siu135,,Miller503,,,,white,nonhispanic,F,Denair  California  US,544 Stracke Highlands,Glendale,California,Los Angeles County,6037,91204,34.24668208249165,-118.23455617996431,4584.84,0.00,57817
340349bf-c32b-317e-19d8-4fb461f0ddf1,2004-05-29,,999-20-5018,S99974275,X29245917X,Ms.,Rebeca548,Inés791,Granados71,,,,white,hispanic,F,Salisbury  Saint Joseph Parish  DM,198 Barton Landing,Los Angeles,California,Los Angeles County,6037,91105,34.11349806878808,-118.16706831546772,10637.28,0.00,90944
aa5e456f-846b-7f9a-3ae0-b68384807a45,1959-01-08,,999-50-6300,S99936470,X82794992X,Mrs.,Sophia44,Glennie916,Jast432,,Kessler503,M,white,hispanic,F,Livermore  California  US,652 Mayer Crossroad,Los Angeles,California,Los Angeles County,6037,90247,34.014162100311424,-118.27069752979656,16591.44,185.76,49974
9b8cbbaf-d2ca-d58a-b61c-716e1a441279,2011-05-17,,999-46-8529,,,,Catarina933,,Beahan375,,,,white,nonhispanic,F,Bakersfield  California  US,190 Parker Estate,Chino Hills,California,San Bernardino County,6071,91709,33.96572468600244,-117.74787518926873,1400.00,8494.12,10668
1c035fc9-263d-afc6-f79c-9038c631323b,2006-09-15,,999-83-4301,S99949784,,,Katerine813,Evangeline16,Schuppe920,,,,white,nonhispanic,F,Carson  California  US,839 Kutch Mall Unit 89,San Diego,California,San Diego County,6073,92122,32.523981428609275,-117.01855716965328,1800.00,9089.16,28370
18085733-c1a7-31cf-54e1-a37101f52bc7,2001-03-30,,999-77-7977,S99997928,X63272615X,Ms.,Nadene309,Evia329,McKenzie376,,,,asian,nonhispanic,F,Calabasas  California  US,787 Morissette Avenue Suite 4,La Verne,California,Los Angeles County,6037,91773,34.17204705921169,-117.74708359628929,11056.04,0.00,53746
39b66853-b17d-2863-0231-68a1fcf8f396,1942-07-04,,999-46-2533,S99982971,X33101938X,Mr.,Nicolás801,Manuel446,Jaramillo133,,,D,hawaiian,hispanic,M,Ponce  Puerto Rico  PR,1092 Borer Way Apt 27,Ceres,California,Stanislaus County,6099,95326,37.55578699420824,-120.95557944652751,7320.00,12757.36,13132
997b8f0c-4666-f441-f354-a201557c70b8,2003-11-25,,999-91-4007,S99920593,X54165380X,Mr.,Brad867,Malcom15,Conroy74,,,,white,hispanic,M,Orcutt  California  US,128 Rosenbaum Lane,Lancaster,California,Los Angeles County,6037,93536,34.70141563096473,-117.81549989392697,11182.68,0.00,77551
04ddf204-0300-fd86-6249-75ea114023c7,1991-09-29,,999-62-4096,S99948297,X57330082X,Mr.,Guillermo498,Santiago500,Arroyo916,,,M,white,hispanic,M,Bogota  Bogota  CO,1067 Kihn Key Apt 96,Corona,California,Riverside County,6065,92881,33.85277378840824,-117.48569280287369,6042.78,5726.94,235
f76e0f39-647f-5d82-77c5-7ac7bf542daa,2019-02-05,,999-76-1331,,,,Marion502,,Reinger292,,,,hawaiian,hispanic,M,Compton  California  US,441 Kovacek Hollow,San Bernardino,California,San Bernardino County,6071,92410,34.15833537349059,-117.14372153413669,500.00,5906.64,9363
a79049e6-284d-a4b8-b35c-49b341519c5f,1985-08-26,,999-44-4117,S99921157,X43262952X,Mr.,Benjamín452,Ignacio928,Tovar84,,,M,white,hispanic,M,Ponce  Puerto Rico  PR,857 Willms Station,San Jose,California,Santa Clara County,6085,95133,37.33331138927755,-121.87065248491662,4100.00,7283.24,14615
33665638-9082-4fdb-f1cf-5d59adc5bbe7,1968-07-30,,999-77-4945,S99972452,X7516825X,Mrs.,Georgia502,Delois358,Zieme486,,Ward668,M,hawaiian,nonhispanic,F,Gardena  California  US,908 MacGyver Quay,Santa Rosa,California,Sonoma County,6097,95472,38.43474397917271,-122.7158278732435,13949.60,0.00,70071
2a537139-62e7-22ab-8108-ca7a3acaa3c4,1978-10-19,,999-71-6515,S99977843,X85775589X,Mr.,Alberto639,,Escobar593,,,M,white,hispanic,M,Ponce  Puerto Rico  PR,173 Ernser Fork Unit 43,Woodcrest,California,Riverside County,,00000,33.896944563875,-117.41272265064671,12367.52,0.00,92668
43c722ee-f3db-8342-901e-21e70657e98f,1991-11-26,,999-55-7935,S99966003,X3834538X,Mrs.,Latia151,Victor265,DuBuque211,,Boyer713,M,white,hispanic,F,Santa Ana  California  US,832 Runolfsdottir Esplanade,Palmdale,California,Los Angeles County,6037,93543,34.566529087414516,-117.77501159289618,11769.72,0.00,83528
ff546c80-d71c-dc25-1e4c-7a2faa6056f3,2014-11-10,,999-42-6133,,,,Gwenn701,Sari509,Brown30,,,,other,nonhispanic,F,Modesto  California  US,177 Wolff Heights,Adelanto,California,San Bernardino County,6071,92368,34.39874827322157,-117.53617286922815,900.00,6637.68,40041
8b2a3271-a90b-896e-3e1e-175d1d1f1e56,1971-07-02,,999-11-9090,S99957788,X25696653X,Ms.,Reina25,Ramona980,Venegas795,,,S,asian,hispanic,F,La Paz  Baja California  MX,328 Mann Mall,West Covina,California,Los Angeles County,6037,91706,34.075082086233536,-117.85275609892845,13520.08,0.00,330450
3f127d92-4421-8bed-7786-1df7beaf5094,1991-12-07,,999-41-4881,S99926066,X36213930X,Ms.,Patricia625,,Montes106,,,S,white,hispanic,F,San Salvador  El Salvador  SV,417 Bahringer Frontage road,Glendale,California,Los Angeles County,6037,91011,34.19161162550923,-118.28946111664145,5403.20,6502.52,45331
529b0844-24dd-81de-f1cd-e88edbb7d273,2023-02-10,,999-29-4954,,,,Kelsey155,Shelby741,Jacobson885,,,,asian,hispanic,F,Los Angeles  California  US,263 Mann Parade Unit 98,Palmdale,California,Los Angeles County,6037,93551,34.43187621329896,-118.54130449979081,200.00,4102.08,4682
7ea7fc87-fef5-3761-40df-c3b212938944,2016-01-10,,999-44-5330,,,,Hai304,,Koepp521,,,,white,nonhispanic,M,Fairfield  California  US,977 Sanford Vale,Livingston,California,Merced County,6047,95334,37.38864280443726,-120.73672626790517,800.00,6454.92,41370
20ecceea-3b26-a936-7bb2-89231e51ba23,2012-03-04,,999-14-4887,,,,Lazaro919,Emerson869,Tillman293,,,,asian,hispanic,M,San Francisco  California  US,316 Ledner Village,Gustine,California,Merced County,6047,95322,37.166860428667256,-120.9337611990572,8929.96,0.00,629015
6e04d888-0ea7-ef9f-0e82-de9e93637e96,2021-07-21,,999-23-7629,,,,Karima879,Tonya123,Dooley940,,,,white,hispanic,F,Rancho Cordova  California  US,669 Stracke Ferry Apt 21,Anaheim,California,Orange County,6059,90620,33.85868012473264,-117.97839497934707,5150.36,0.00,145284
05fc88ee-648e-e661-e3b9-a5db46810cd8,1999-04-09,,999-88-9142,S99948968,X69024726X,Mr.,Jack927,,King743,,,,white,nonhispanic,M,Mission Viejo  California  US,770 Bauch Walk,Los Angeles,California,Los Angeles County,6037,90015,33.86201410337731,-118.27152505120155,4351.68,7532.52,32390
bb7dd0e7-ef4e-a45a-2fe3-5100fb9e8cc8,1988-09-24,,999-85-4418,S99976744,X64289205X,Mr.,Mario764,Homero668,Bañuelos542,,,M,asian,hispanic,M,Salisbury  Saint Joseph Parish  DM,553 Harris Flat,Hayward,California,Alameda County,6001,94541,37.70058763572395,-121.97791673935835,11236.48,0.00,97680
14bf17e6-b5d8-c8f4-36a1-0da7f713bd41,1979-04-09,,999-36-6281,S99991509,X42425991X,Mrs.,Loyce848,,Steuber698,,Price929,D,asian,nonhispanic,F,Los Angeles  California  US,388 Bahringer Glen Suite 2,Daly City,California,San Mateo County,6081,94014,37.64363208314608,-122.47400630070112,12094.82,0.00,88081
d73f85f4-07ec-af8b-c5a4-f794cd861d6a,1999-01-27,,999-36-5253,S99994524,X25482139X,Mr.,Rueben647,Adalberto916,Fadel536,,,,white,nonhispanic,M,San Diego  California  US,411 Grant Camp,Chula Vista,California,San Diego County,6073,91914,32.70507150113414,-116.91466180595803,11884.20,0.00,95590
28994cf0-0905-7e85-fc4c-4559cf745b4c,2008-01-07,,999-14-3679,S99925125,,,Andrea7,Eva64,Rodríquez611,,,,asian,hispanic,F,San Juan  Puerto Rico  PR,282 Weissnat Estate Apt 17,Tulare,California,Tulare County,6107,93274,36.2069574173642,-119.35918779907026,1700.00,9178.40,33168
2acf8cdf-6b6a-339c-f404-ab7a846cbfbc,1979-05-04,,999-94-4425,S99966922,X43268429X,Mr.,Bill567,Clayton230,Olson653,,,M,white,nonhispanic,M,Los Angeles  California  US,822 Simonis Terrace,Taft,California,Kern County,6029,93252,34.74496352087843,-119.20823271584823,7339.00,5028.52,32480
d7c15cf0-aa1c-392b-c8f0-f3bcea699bd2,2008-09-18,,999-22-4320,,,,Marilu588,,Zúñiga630,,,,white,hispanic,F,Mexico City  Mexico City  MX,258 Mohr Orchard,Chula Vista,California,San Diego County,6073,91913,32.67442128831088,-117.08728404459228,9914.24,0.00,97056
334b7fdd-3897-7edd-2828-9f9ebe5cfe18,2019-10-05,,999-19-6021,,,,Waldo53,Dexter530,Mills423,,,,white,nonhispanic,M,Ford City  California  US,789 Nienow Ferry Apt 72,Hemet,California,Riverside County,6065,92583,33.81960712904666,-116.90291650131869,400.00,5179.88,20747
bf8956b8-ba36-70a9-0755-7dcd0a8343ee,1967-10-29,,999-12-4659,S99991870,X54515475X,Ms.,Hee424,Nichol11,Kozey370,,,S,white,nonhispanic,F,Arden-Arcade  California  US,275 Crist Union Unit 70,Los Angeles,California,Los Angeles County,6037,91401,34.095887257492656,-118.337045979783,5500.00,8732.36,22779
d194cf5d-4975-ec72-1a26-96148cb89d41,1972-05-15,,999-85-3164,S99962067,X40868115X,Mrs.,Elsa29,Lizbeth716,Bode78,,Lesch175,M,asian,nonhispanic,F,Windsor  California  US,476 Murray Row Suite 24,East Foothills,California,Santa Clara County,,00000,37.38923628419507,-121.86140638059771,13373.32,0.00,143116
e039123f-ac4e-84a7-9af9-f1714aafa2d5,1974-06-30,,999-30-5247,S99912835,X35849005X,Mrs.,Maisha241,,Rippin620,,Hodkiewicz467,M,white,nonhispanic,F,Murrieta  California  US,688 Flatley Heights Suite 68,Santa Ana,California,Orange County,6059,92707,33.71821431816592,-117.89931007632073,12807.80,0.00,56761
e89196d8-2538-66e5-7d52-63193cf3e689,2005-07-04,,999-88-1595,S99973129,,Ms.,Fernande593,,Medhurst46,,,,white,nonhispanic,F,Vacaville  California  US,197 Wilderman Terrace,Temecula,California,Riverside County,6065,92596,33.569243078004895,-117.34883256054056,11035.92,0.00,60440
0985aab4-6a34-17eb-62d4-f9ae3e45620b,1977-05-04,,999-92-8185,S99913245,X25297963X,Mrs.,Melani888,Bethel526,Ward668,,Weissnat378,M,white,hispanic,F,Torrance  California  US,106 Welch Terrace Suite 54,Huntington Beach,California,Orange County,6059,92647,33.712622630267255,-117.96806258202984,4450.00,7382.88,20861
4ec63efd-25e4-bcf1-80aa-f925837079cb,1991-12-05,,999-19-5873,S99948630,X45344187X,Mr.,Benton624,,Moore224,,,M,white,nonhispanic,M,Cathedral City  California  US,1066 Hills Estate,San Luis Obispo,California,San Luis Obispo County,6079,93401,35.243102092676445,-120.60848052719713,11905.72,0.00,59203
92af5515-11a5-703b-ea58-872b737f9a06,2009-01-01,,999-84-4006,,,,Ricardo560,José Luis472,Benítez559,,,,white,hispanic,M,Bogota  Bogota  CO,202 Zboncak Gate,Long Beach,California,Los Angeles County,6037,90713,33.858546658176905,-118.13012431807509,1600.00,8859.64,21794
b69ddeb2-4501-62ed-340c-86caba99c925,1949-02-22,,999-15-9070,S99933672,X64751164X,Mrs.,Carroll471,Jeneva675,Trantow673,,Farrell962,M,hawaiian,hispanic,F,Chula Vista  California  US,516 Mayer Approach Suite 10,San Rafael,California,Marin County,6041,94964,38.01459037436135,-122.59727820402561,17189.19,1463.61,854275
80cdc680-ecc2-5506-1454-06b1f4782ab3,1996-05-01,,999-78-3998,S99976149,X87493843X,Mrs.,Louvenia131,Myrna889,Fahey393,,O'Hara248,M,white,nonhispanic,F,Stanford  California  US,499 Sauer Orchard,Folsom,California,Sacramento County,6067,95742,38.70402591285253,-121.09762645539604,12166.96,0.00,53164
74ff6409-95ea-8053-8740-73e5674e596d,2023-08-30,,999-30-6029,,,,Sari509,Alita891,Eichmann909,,,,white,nonhispanic,F,Spring Valley  California  US,750 Prosacco Parade Unit 60,Madera,California,Madera County,6039,93637,36.961171073383035,-120.0588875642863,1804.91,1387.65,188494
8f68c1d6-ff54-42eb-4585-374250c87100,1959-01-20,,999-24-8723,S99926429,X86826445X,Ms.,Reiko946,Georgeanna785,Doyle959,,,S,white,nonhispanic,F,Oakland  California  US,930 Pacocha Viaduct Unit 18,Lake Forest,California,Orange County,6059,92630,33.63809211201233,-117.69560236644155,12824.07,3953.13,37934
47b76ef1-ae98-2aca-6c79-13b927df463b,1970-12-19,,999-34-3536,S99935613,X38329685X,Mr.,Chauncey770,Earl438,Aufderhar910,,,S,white,nonhispanic,M,Twin Lakes  California  US,688 Schoen Wynd,Los Angeles,California,Los Angeles County,6037,91356,34.19477078973926,-118.57985295275056,5250.00,8270.08,23121
8c8e07cc-1d4d-6ba5-974e-1f5c733996e6,2004-12-20,,999-34-6267,S99952097,,Mr.,Steve819,Olen518,Stiedemann542,,,,white,nonhispanic,M,Los Angeles  California  US,484 Will Highlands Unit 2,Pomona,California,Los Angeles County,6037,91766,34.029595851599616,-117.785200588179,2300.00,8882.68,19833
ffe25a51-7040-e123-672f-2b66017f53e4,1997-06-24,,999-85-3891,S99980306,X15682057X,Mr.,Alec433,Kieth891,Ernser583,,,,white,nonhispanic,M,Apple Valley  California  US,512 Schuster Viaduct Unit 18,Garden Grove,California,Orange County,6059,92802,33.72449231186621,-117.87036909841173,11884.20,0.00,60323
1ae5529d-ef13-ce43-ad75-58a30846f3b7,1975-07-12,,999-92-5781,S99949918,X86585305X,Ms.,Carlota980,Rebeca548,Caraballo427,,,S,white,hispanic,F,Lima  Lima Province  PE,715 Torp Haven Suite 93,Riverside,California,Riverside County,6065,92557,33.89681692454597,-117.27641620087988,12389.04,0.00,46647
4d0d3569-875e-66d9-b83f-c85ef93563c9,2016-11-12,,999-57-5133,,,,Dolores502,,Mares644,,,,white,hispanic,F,Port-au-Prince  Haiti  HT,681 Kling Flat,Los Angeles,California,Los Angeles County,6037,90095,34.02729045002789,-118.34723080555132,6972.16,0.00,147708
104cb5a1-9a6d-25cd-3991-762992e76de1,1986-11-11,,999-29-7503,S99983892,X88532055X,Mr.,Felipe97,Floyd420,Bechtelar572,,,M,white,nonhispanic,M,Bakersfield  California  US,244 Ebert Overpass,Los Angeles,California,Los Angeles County,6037,91030,33.91679747249909,-118.24218309872599,3850.00,7123.84,23024
03cd7e97-fc36-542e-224b-d68a5846a5b4,2023-03-29,,999-35-8335,,,,Cythia210,Margarite168,Schulist381,,,,black,nonhispanic,F,Anaheim  California  US,990 Nikolaus Parade Suite 37,Los Angeles,California,Los Angeles County,6037,91331,34.18285419814638,-118.53948118819231,4019.32,0.00,679841
5e1baaec-6366-fbaa-01c9-9ca56a38e221,1921-12-14,,999-90-8806,S99974311,X27200753X,Mr.,Mose244,,Stroman228,,,S,white,nonhispanic,M,San Francisco  California  US,716 Walsh Pathway,Oxnard,California,Ventura County,6111,93035,34.22476804514432,-119.2718972055948,19899.60,2295.56,88887
b696f1c0-f9d1-d0f4-764b-6084f3c46e4d,1999-07-22,,999-59-9819,S99928339,X74282135X,Mr.,Danial835,Nathan164,Kunde533,,,,asian,nonhispanic,M,Los Angeles  California  US,452 Friesen Terrace Apt 4,Stockton,California,San Joaquin County,6077,95204,37.994998672603614,-121.28172425500466,11601.44,0.00,55307
376a71f9-4665-6cd4-f984-779010fcb9ba,1982-05-29,,999-45-1776,S99950796,X36713697X,Mrs.,Letitia590,Maddie576,Stehr398,,Kuhlman484,M,white,nonhispanic,F,Shingletown  California  US,487 Marvin Hollow Unit 59,Palmdale,California,Los Angeles County,6037,93552,34.45844951574738,-118.00668460410722,4350.00,7870.76,19018
a33a0e72-03b3-7373-c656-3bccf324ba3d,1985-10-12,,999-87-7398,S99952738,X48986054X,Mrs.,Cheryll577,Zina602,Thompson596,,Ullrich385,M,white,nonhispanic,F,Frankfurt  Hesse  DE,449 Langworth Light Suite 80,Glendora,California,Los Angeles County,6037,91702,34.110570923296265,-117.84535805131475,11383.24,0.00,149618
e67eee20-da84-0462-164c-a02dfc43e6d9,1957-07-24,,999-96-2301,S99978612,X81868132X,Mr.,Don899,Laverne101,Kutch271,,,W,hawaiian,nonhispanic,M,Bellflower  California  US,718 Dickinson Village,San Diego,California,San Diego County,6073,92105,32.82786464383255,-117.08565701447192,16626.74,297.22,46228
3a9835eb-7e6a-f516-ac39-1777d6b490d3,2016-05-25,,999-17-5947,,,,Benjamin360,Tracey100,Cruickshank494,,,,white,nonhispanic,M,Port Hueneme  California  US,738 Kirlin Corner,Los Angeles,California,Los Angeles County,6037,90035,34.27751611948973,-118.38396164647172,7254.92,0.00,752085
2522835f-667b-bb94-d2b7-e3051579963e,2015-04-10,,999-88-6594,,,,Olivia294,Débora815,Raya927,,,,asian,hispanic,F,Guatemala City  Guatemala  GT,993 West Trafficway,San Jose,California,Santa Clara County,6085,95110,37.39095688568251,-121.9612261511271,7537.68,0.00,554675
7b2a0944-f306-5497-6f64-df846adf87bf,1994-04-01,,999-68-4768,S99962600,X21950239X,Mr.,Gerardo48,,Naranjo39,,,M,other,hispanic,M,Caracas  Capital District  VE,849 Larson Mill,Walnut,California,Los Angeles County,6037,91789,34.0460434095687,-117.84838937766885,4884.44,7146.52,39583
4a2c81a8-6f31-f89a-2939-a01ce1aa4b2f,2015-12-09,,999-29-1102,,,,Dorcas534,Donnie175,Hills818,,,,black,nonhispanic,F,South Gate  California  US,122 Anderson Pathway Unit 2,Los Angeles,California,Los Angeles County,6037,90710,34.012840208148646,-118.27095679910342,7254.92,0.00,81965
9785d64d-8d48-766e-e41f-51f756121026,1981-04-02,,999-39-3095,S99924570,X22470553X,Mrs.,Stephania967,Myriam433,Larkin917,,Bergnaum523,M,white,nonhispanic,F,Sacramento  California  US,756 Kreiger Crossing Suite 40,Los Banos,California,Merced County,6047,93635,37.061217569046526,-120.84275820702554,12220.76,0.00,93566
811c558e-8b5c-e31e-45f7-d4c3aaaacb4b,2023-12-14,,999-49-2200,,,,Gerald181,Miesha237,Hauck852,,,,white,nonhispanic,F,Yucca Valley  California  US,759 Ryan Approach Suite 76,Moreno Valley,California,Riverside County,6065,92508,33.934754797947726,-117.28478741551407,2219.04,0.00,49335
1cdd4a53-5718-341b-cc91-873fef9139f9,1965-04-07,,999-26-2593,S99966658,X11033191X,Mr.,Johnson679,Benedict104,Kuhn96,,,D,white,nonhispanic,M,Brentwood  California  US,465 Rodriguez Extension Apt 77,Thousand Oaks,California,Ventura County,6111,93012,34.11653123559897,-118.84269288910026,14944.64,0.00,86485
266fa6d3-5e1e-fe71-4868-d27adb4e13b4,1992-07-12,,999-24-4910,S99939969,X37165587X,Mrs.,Regina408,,Davis923,,Waelchi213,M,white,hispanic,F,Arroyo Grande  California  US,102 Batz Lane Suite 18,Camarillo,California,Ventura County,6111,93010,34.16399981904128,-118.95010061599903,11905.72,0.00,99487
f04fc984-4d04-4eed-c643-bd3751463200,2017-03-05,,999-98-7158,,,,Dorris197,,Hane680,,,,white,nonhispanic,F,Azusa  California  US,235 Barton Course,Moreno Valley,California,Riverside County,6065,92571,33.785406784495784,-117.22668983261299,700.00,6272.16,31975
